"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"WHOSIS_000001","PUBLISHED","2000","AFR","","AGO","MLE","46.8","46.77004","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","AGO","FMLE","52.1","52.12018","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","AGO","BTSX","49.3","49.30265","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","ALB","MLE","74.2","74.23331","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","ALB","FMLE","78.3","78.31106","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","ALB","BTSX","76.2","76.24688","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EMR","","ARE","MLE","73.9","73.86103","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EMR","","ARE","FMLE","77.4","77.39238","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EMR","","ARE","BTSX","75.3","75.31077","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","ARG","MLE","72.9","72.91711","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","ARG","FMLE","79.3","79.29972","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","ARG","BTSX","76.2","76.16682","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","ARM","MLE","70.9","70.88089","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","ARM","FMLE","77.8","77.83168","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","ARM","BTSX","76.0","76.02519","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","ATG","MLE","74.9","74.88465","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","ATG","FMLE","78.0","77.95840","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","ATG","BTSX","76.5","76.45393","","","","",""
"WHOSIS_000001","PUBLISHED","2019","WPR","","AUS","MLE","81.3","81.25240","","","","",""
"WHOSIS_000001","PUBLISHED","2019","WPR","","AUS","FMLE","84.8","84.84017","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","AUS","BTSX","79.7","79.69334","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","AUT","MLE","75.1","75.09416","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","AUT","FMLE","81.0","80.98243","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","AUT","BTSX","78.2","78.16925","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","AZE","MLE","62.6","62.57429","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","AZE","FMLE","68.5","68.49670","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","AZE","BTSX","69.0","69.02677","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","BDI","MLE","56.9","56.85909","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","BDI","FMLE","60.3","60.31611","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","BDI","BTSX","58.6","58.59703","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","BEL","MLE","77.2","77.23535","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","BEL","FMLE","82.4","82.37853","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","BEL","BTSX","80.7","80.71184","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","BEN","MLE","59.7","59.66497","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","BEN","FMLE","64.2","64.24706","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","BEN","BTSX","62.0","61.96257","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","BFA","MLE","58.2","58.24176","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","BFA","FMLE","65.2","65.22655","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","BFA","BTSX","62.7","62.70350","","","","",""
"WHOSIS_000001","PUBLISHED","2019","SEAR","","BGD","MLE","73.0","72.99429","","","","",""
"WHOSIS_000001","PUBLISHED","2019","SEAR","","BGD","FMLE","75.6","75.63741","","","","",""
"WHOSIS_000001","PUBLISHED","2019","SEAR","","BGD","BTSX","74.3","74.25471","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","BGR","MLE","71.6","71.64895","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","BGR","BTSX","71.6","71.60985","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","","BHR","MLE","69.5","69.54983","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","","BHR","FMLE","71.8","71.77354","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","","BHR","BTSX","70.5","70.46838","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","BHS","MLE","67.6","67.63697","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","BHS","FMLE","74.2","74.19233","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","BHS","FMLE","76.3","76.25388","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","BHS","BTSX","73.0","72.95849","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","BIH","MLE","73.8","73.84852","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","BIH","FMLE","78.5","78.46719","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","BIH","BTSX","76.2","76.18808","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","BLR","MLE","64.5","64.54675","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","BLR","FMLE","78.8","78.79088","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","BLR","BTSX","73.8","73.81525","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","BLZ","MLE","71.1","71.13895","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","BLZ","FMLE","77.3","77.29343","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","BLZ","BTSX","74.0","74.04993","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","BOL","MLE","70.6","70.59274","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","BOL","FMLE","73.1","73.13363","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","BOL","BTSX","72.1","72.13765","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","BRA","MLE","72.4","72.44810","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","BRA","FMLE","79.4","79.38875","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","BRA","BTSX","75.9","75.90331","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","BRB","MLE","74.3","74.32362","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","BRB","FMLE","76.7","76.71597","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","BRB","BTSX","74.5","74.49873","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","BRN","MLE","70.9","70.86080","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","BRN","FMLE","73.7","73.68493","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","BRN","BTSX","72.2","72.20396","","","","",""
"WHOSIS_000001","PUBLISHED","2000","SEAR","","BTN","MLE","64.9","64.88332","","","","",""
"WHOSIS_000001","PUBLISHED","2010","SEAR","","BTN","FMLE","72.3","72.34988","","","","",""
"WHOSIS_000001","PUBLISHED","2010","SEAR","","BTN","BTSX","71.0","71.00534","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","BWA","MLE","55.1","55.14339","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","BWA","FMLE","61.4","61.35551","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","BWA","BTSX","58.1","58.13730","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","CAF","MLE","46.7","46.69299","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","CAF","MLE","48.2","48.18750","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","CAF","FMLE","53.0","53.03206","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","CAF","BTSX","50.5","50.53056","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","CAN","MLE","79.9","79.87740","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","CAN","FMLE","83.6","83.58485","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","CAN","BTSX","81.8","81.75909","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","CHE","MLE","81.8","81.75073","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","CHE","FMLE","85.1","85.07654","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","CHE","BTSX","83.4","83.44616","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","CHL","MLE","78.1","78.08552","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","CHL","FMLE","83.2","83.24642","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","CHL","BTSX","80.7","80.73621","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","CHN","FMLE","74.2","74.15446","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","CHN","BTSX","71.6","71.58401","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","CIV","MLE","48.9","48.93570","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","CIV","FMLE","52.3","52.30949","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","CIV","BTSX","50.3","50.33079","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","CMR","MLE","51.3","51.34163","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","CMR","MLE","55.1","55.09486","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","CMR","FMLE","58.1","58.09284","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","CMR","BTSX","56.6","56.58267","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","COD","MLE","55.6","55.64806","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","COD","FMLE","59.4","59.42277","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","COD","BTSX","57.5","57.50722","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","COG","MLE","62.6","62.56468","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","COG","FMLE","63.6","63.59293","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","COG","BTSX","63.1","63.11351","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","COL","MLE","75.6","75.63147","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","COL","FMLE","81.0","81.01265","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","COL","BTSX","78.4","78.35336","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","COM","MLE","65.9","65.91650","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","COM","FMLE","68.9","68.88187","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","COM","BTSX","67.4","67.39130","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","CPV","MLE","69.9","69.89880","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","CPV","FMLE","77.9","77.93941","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","CRI","MLE","75.5","75.47218","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","CRI","FMLE","80.6","80.63433","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","CRI","BTSX","78.0","78.00478","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","CUB","MLE","74.6","74.58501","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","CUB","FMLE","79.0","79.03805","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","CUB","BTSX","76.8","76.76054","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","CYP","MLE","78.9","78.92952","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","CYP","FMLE","83.1","83.09668","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","CYP","BTSX","81.0","81.01904","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","CZE","MLE","74.4","74.41394","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","CZE","FMLE","80.7","80.65443","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","CZE","BTSX","77.6","77.56047","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","CZE","BTSX","78.5","78.45764","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","DEU","MLE","78.1","78.11604","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","DEU","FMLE","82.7","82.71346","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","DEU","BTSX","80.4","80.42174","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EMR","","DJI","MLE","62.8","62.83549","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EMR","","DJI","FMLE","66.6","66.61913","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EMR","","DJI","BTSX","65.8","65.81488","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","DNK","MLE","79.6","79.58591","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","DNK","FMLE","83.0","83.02058","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","DNK","BTSX","81.3","81.31571","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","DOM","MLE","69.8","69.75737","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","DOM","FMLE","76.2","76.19289","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","DZA","MLE","70.9","70.93523","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","DZA","FMLE","73.5","73.53922","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","DZA","BTSX","72.2","72.21101","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","ECU","MLE","71.9","71.91291","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","ECU","FMLE","77.3","77.27205","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","ECU","BTSX","75.0","75.02002","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EMR","","EGY","MLE","67.8","67.81892","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EMR","","EGY","FMLE","72.7","72.69277","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EMR","","EGY","BTSX","70.2","70.19550","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","ERI","MLE","57.8","57.78076","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","ERI","FMLE","64.0","63.96805","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","ERI","BTSX","62.3","62.29015","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","ESP","MLE","79.7","79.66458","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","ESP","FMLE","84.9","84.93915","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","ESP","BTSX","82.3","82.33084","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","EST","MLE","73.0","73.02783","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","EST","FMLE","81.7","81.70759","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","EST","FMLE","82.6","82.60069","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","EST","BTSX","78.9","78.87813","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","ETH","MLE","66.9","66.89559","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","ETH","FMLE","70.5","70.52014","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","ETH","BTSX","68.7","68.69940","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","FIN","MLE","79.2","79.15776","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","FIN","BTSX","77.6","77.59772","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","FJI","MLE","63.7","63.68639","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","FJI","FMLE","68.4","68.42880","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","FJI","BTSX","65.9","65.89899","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","FRA","MLE","75.2","75.23779","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","FRA","FMLE","82.5","82.51837","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","FRA","BTSX","81.2","81.21869","","","","",""
"WHOSIS_000001","PUBLISHED","2010","WPR","","FSM","MLE","60.0","60.01329","","","","",""
"WHOSIS_000001","PUBLISHED","2010","WPR","","FSM","FMLE","65.6","65.61230","","","","",""
"WHOSIS_000001","PUBLISHED","2010","WPR","","FSM","BTSX","62.7","62.66982","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","GAB","MLE","60.1","60.12144","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","GAB","FMLE","64.3","64.25480","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","GAB","FMLE","68.1","68.09052","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","GAB","BTSX","64.9","64.93317","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","GBR","MLE","78.9","78.93338","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","GBR","FMLE","82.3","82.34264","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","GBR","BTSX","80.7","80.65246","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","GEO","MLE","68.2","68.24410","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","GEO","FMLE","77.8","77.76276","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","GEO","BTSX","73.3","73.28120","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","GHA","MLE","63.7","63.66003","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","GHA","FMLE","69.2","69.16389","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","GHA","BTSX","66.3","66.27741","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","GIN","MLE","59.5","59.47763","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","GIN","BTSX","54.3","54.25539","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","GMB","MLE","57.2","57.17085","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","GMB","FMLE","61.6","61.62589","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","GMB","BTSX","59.2","59.24446","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","GNB","MLE","47.8","47.76790","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","GNB","FMLE","57.7","57.68490","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","GNB","BTSX","55.4","55.43303","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","GNQ","MLE","59.8","59.75115","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","GNQ","FMLE","59.1","59.12447","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","GNQ","BTSX","59.7","59.65091","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","GRC","MLE","77.5","77.52268","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","GRC","FMLE","82.9","82.93676","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","GRC","BTSX","80.4","80.37633","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","GRD","MLE","70.4","70.44291","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","GRD","FMLE","75.1","75.14696","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","GRD","BTSX","72.7","72.69942","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","GTM","MLE","67.8","67.84525","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","GTM","MLE","69.0","68.95307","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","GTM","FMLE","75.0","75.04476","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","GTM","BTSX","72.0","72.01939","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","GUY","MLE","62.5","62.45273","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","GUY","FMLE","69.4","69.39328","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","GUY","BTSX","65.7","65.69290","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","HND","FMLE","71.0","71.02383","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","HND","BTSX","70.0","70.03738","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","HRV","MLE","70.7","70.73512","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","HRV","FMLE","77.9","77.88135","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","HRV","BTSX","74.4","74.35740","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","HTI","MLE","57.0","56.96631","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","HTI","FMLE","35.4","35.37344","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","HTI","BTSX","31.3","31.27920","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","HUN","MLE","70.6","70.62834","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","HUN","FMLE","78.4","78.35072","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","HUN","BTSX","74.6","74.57600","","","","",""
"WHOSIS_000001","PUBLISHED","2015","SEAR","","IDN","MLE","68.8","68.76977","","","","",""
"WHOSIS_000001","PUBLISHED","2015","SEAR","","IDN","FMLE","72.5","72.50400","","","","",""
"WHOSIS_000001","PUBLISHED","2015","SEAR","","IDN","BTSX","70.6","70.60569","","","","",""
"WHOSIS_000001","PUBLISHED","2015","SEAR","","IND","MLE","68.1","68.10913","","","","",""
"WHOSIS_000001","PUBLISHED","2015","SEAR","","IND","FMLE","70.6","70.61754","","","","",""
"WHOSIS_000001","PUBLISHED","2015","SEAR","","IND","BTSX","69.3","69.31467","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","IRL","MLE","80.2","80.19894","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","IRL","FMLE","83.5","83.47723","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","IRL","BTSX","81.8","81.84092","","","","",""
